stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1410,1410,Borbotó,C GUILLERMINA MEDRANO S/N (IMPAR) - BORBOTÓ,39.5141815149223,-0.388667819542672,,,0,
1411,1411,Borbotó,C GUILLERMINA MEDRANO S/N (PAR) - BORBOTÓ,39.5141689176892,-0.388588329855203,,,0,
1413,1413,Real de Madrid - Entrada Pinet,AV REAL DE MADRID 101-103 - VALÈNCIA,39.4303143363484,-0.39260707639452,,,0,
1416,1416,Inst. Obrer de Val. (imparell) - Autopista Saler,C INSTITUTO OBRERO DE VALENCIA 21 - VALÈNCIA,39.4558115936049,-0.357837922287265,,,0,
1417,1417,Inst. Obrer de Val. (imparell) - Amado Granell Mesado,C INSTITUTO OBRERO DE VALENCIA 3 - VALÈNCIA,39.4545796225715,-0.360715209199222,,,0,
1418,1418,Inst. Obrer de Val. (parell) - Amado Granell Mesado,C INSTITUTO OBRERO DE VALENCIA 2 - VALÈNCIA,39.4544153966765,-0.360594411376701,,,0,
1419,1419,Inst. Obrer de Val. (parell) - Autopista Saler,C INSTITUTO OBRERO DE VALENCIA 17 (DAVANT) - VALÈNCIA,39.4560764073925,-0.356735748399867,,,0,
1421,1421,Petxina - Torres,PSEG PECHINA 53 - VALÈNCIA,39.4741271552411,-0.399315004938467,,,0,
1422,1422,Petxina - Pérez Galdos,PSEG PECHINA 47 - VALÈNCIA,39.4746477892431,-0.396753858586019,,,0,
1423,1423,Petxina - Terol,PSEG PECHINA 41 - VALÈNCIA,39.4759735272561,-0.393586452437412,,,0,
1424,1424,Petxina - Ferran el Catòlic,PSEG PECHINA 28 - VALÈNCIA,39.4771840896584,-0.39068182184832,,,0,
1425,1425,Petxina - Túria,PSEG PECHINA 3 - VALÈNCIA,39.4796071740306,-0.384303047788134,,,0,
1427,1427,Jacinto Benavente - Borriana,AV JACINTO BENAVENTE 16 - VALÈNCIA,39.4663286456128,-0.362831780510757,,,0,
1428,1428,Jacinto Benavente - Peris i Valero,AV JACINTO BENAVENTE S/N - VALÈNCIA,39.463451448348,-0.36126812129095,,,0,
1430,1430,Albereda - Illes Canàries,PSEG ALAMEDA 31 - VALÈNCIA,39.4678851133704,-0.360447456208607,,,0,
1431,1431,Tirso de Molina - Pius XII,AV TIRSO DE MOLINA 5 (ACCÉS) - VALÈNCIA,39.4784221216223,-0.392915335872858,,,0,
1432,1432,Tirso de Molina - Mestre Rodrigo,AV TIRSO DE MOLINA 21 - VALÈNCIA,39.4768844256583,-0.396420856018741,,,0,
1435,1435,Tres Creus - Prínceps de Mònaco,AV TRES CRUCES 22 - VALÈNCIA,39.4646583054978,-0.406279204414838,,,0,
1436,1436,Ausiàs March - Dr. Waksman,AV AUSIAS MARCH 7 - VALÈNCIA,39.4560963514929,-0.374865493062664,,,0,
1438,1438,Dr. Tomàs Sala - Gaspar Aguilar,C DOCTOR TOMAS SALA S/N (CARRIL BUS)(PAR) - VALÈNCIA,39.4491040688774,-0.394472456931861,,,0,
144,144,Dr. Manuel Candela (parell) - Rodríguez de Cepeda,C DOCTOR MANUEL CANDELA 28 - VALÈNCIA,39.4681177425848,-0.350040414695845,,,0,
1440,1440,Sant Marcel·lí,C DOCTOR TOMAS SALA 10 (CARRIL BUS) - VALÈNCIA,39.4472973530597,-0.391191998665869,,,0,
1441,1441,Dr. Tomàs Sala (parell) - Sant Vicent Màrtir,C DOCTOR TOMAS SALA 43(DAVANT CARRIL BUS) - VALÈNCIA,39.4463937792402,-0.387226046486397,,,0,
1442,1442,Dr. Tomàs Sala (imparell) - Sant Vicent Màrtir,C DOCTOR TOMAS SALA 43 (CARRIL BUS) - VALÈNCIA,39.4469226092615,-0.387277033581155,,,0,
1443,1443,Dr. Tomàs Sala - Carters,C DOCTOR TOMAS SALA 23 (CARRIL BUS) - VALÈNCIA,39.4476663870517,-0.390555310587547,,,0,
1444,1444,Dr. Tomàs Sala - Jerónima Galés,C DOCTOR TOMAS SALA S/N (CARRIL BUS) (IMPAR) - VALÈNCIA,39.4490719085628,-0.393464012273139,,,0,
1448,1448,Camp de Túria - Mestre Rodrigo,C CAMP DEL TURIA 16 - VALÈNCIA,39.4930699631175,-0.406615151121372,,,0,
145,145,Dr. Manuel Candela (parell) - Blasco Ibáñez,C DOCTOR MANUEL CANDELA 72 - VALÈNCIA,39.4728120916615,-0.348108953405148,,,0,
1461,1461,França - Albereda,AV FRANCIA 1 - VALÈNCIA,39.4615598185442,-0.356590328981269,,,0,
1462,1462,Albereda - Pont del Regne,PSEG ALAMEDA PONT DEL REGNE - VALÈNCIA,39.4609744656923,-0.356792009786976,,,0,
1463,1463,Malilla (imparell) - Illa Formentera,CTRA MALILLA 89 - VALÈNCIA,39.446888001573,-0.37986152425839,,,0,
1464,1464,Malilla (imparell) - Illa Cabrera,CTRA MALILLA 65 ACC. - VALÈNCIA,39.44936088825,-0.379293676529483,,,0,
1465,1465,Malilla (imparell) - Bernat Descoll,CTRA MALILLA S/N (JARDÍ) - VALÈNCIA,39.4509575050915,-0.378838274583446,,,0,
1472,1472,Pius IX - Salvador Perles,AV PIO IX S/N - VALÈNCIA,39.443231900444,-0.393722220688276,,,0,
1473,1473,Pius IX - Cabanilles,AV PIO IX 27 - VALÈNCIA,39.4451565623237,-0.392978720844713,,,0,
1474,1474,Accés Cementeri,CAMI VIEJO PICASENT S/N - VALÈNCIA,39.4457785932514,-0.396916117820181,,,0,
1475,1475,Tanatori Municipal,CAMI VIEJO PICASENT S/N - VALÈNCIA,39.4429448294081,-0.397940461281872,,,0,
1485,1485,Palmaret - Rosa dels Vents (davant),AV PALMARET  DEL S/N - CARPESA,39.5161482988938,-0.381421969449411,,,0,
1489,1489,Tarongers - Facultat de Magisteri,AV NARANJOS  LOS S/N - VALÈNCIA,39.4801071622897,-0.347228853307567,,,0,
1490,1490,Tarongers - Junt Entrada Universitats,AV NARANJOS  LOS S/N - VALÈNCIA,39.4808227802923,-0.347540986966795,,,0,
1492,1492,Albalat dels Tarongers - Vinalopó,C ALBALAT DELS TARONGERS 22(DAVANT) - VALÈNCIA,39.4783128474315,-0.347678455357411,,,0,
1499,1499,Aiora,C SANTOS JUSTO Y PASTOR JUNT ESTACIÓ METRO - VALÈNCIA,39.4680668710551,-0.343027393678939,,,0,
150,150,Cardenal Benlloch (parell) - Port,AV CARDENAL BENLLOCH 6 - VALÈNCIA,39.4675271358648,-0.356097017437189,,,0,
1500,1500,Sants Just i Pastor - Escultor Esteve Edo,C SANTOS JUSTO Y PASTOR JUNT COLEGI - VALÈNCIA,39.4669124223509,-0.339058391376644,,,0,
1501,1501,Sants Just i Pastor - Serradora,C SANTOS JUSTO Y PASTOR 154 - VALÈNCIA,39.4663202589753,-0.337014455349543,,,0,
1503,1503,Aiora,C SANTOS JUSTO Y PASTOR 103 - VALÈNCIA,39.4682448494964,-0.342658678830377,,,0,
1515,1515,Sants Just i Pastor - Jose Maria Haro,C SANTOS JUSTO Y PASTOR 145 - VALÈNCIA,39.4674383982855,-0.339811150442131,,,0,
1518,1518,la Malva-rosa - Fuerteventura,AV MALVARROSA 89 - VALÈNCIA,39.481102719967,-0.328145840030703,,,0,
1520,1520,Estació del Nord - Guillem de Castro,PL SAN AGUSTIN 2 - VALÈNCIA,39.4685158468081,-0.380278249274369,,,0,
153,153,Cardenal Benlloch - Dr. Vicente Pallarés,AV CARDENAL BENLLOCH 104 - VALÈNCIA,39.4741733799394,-0.352849696348178,,,0,
1532,1532,Menorca - França,C  s/n - VALÈNCIA,39.4589590964613,-0.343502241724565,,,0,
1533,1533,França - Higinio Noja,AV FRANCIA 51 - VALÈNCIA,39.4592925374454,-0.346277485053447,,,0,
1534,1534,França-Vicente Beltrán,AV FRANCIA 18 (davant) - VALÈNCIA,39.4600923521553,-0.350093683173715,,,0,
1535,1535,França-Tomas de Montañana,AV FRANCIA 2 (davant) - VALÈNCIA,39.460595146976,-0.352411428691625,,,0,
1536,1536,Parc Gulliver,PSEG ALAMEDA s/n - VALÈNCIA,39.4631672605092,-0.358412298844695,,,0,
1537,1537,Parc Gulliver,PSEG ALAMEDA s/n - VALÈNCIA,39.4631862735645,-0.358793009161645,,,0,
1538,1538,França-Albereda,AV FRANCIA 4 - VALÈNCIA,39.460051822427,-0.352146657285161,,,0,
1539,1539,França-Pintor Maella,AV FRANCIA s/n - VALÈNCIA,39.4593131160164,-0.348837372809801,,,0,
154,154,Blasco Ibáñez - Rubén Darío,AV BLASCO IBAÑEZ 37 (BARDISSA LATERAL) - VALÈNCIA,39.4758461938699,-0.35387668373385,,,0,
1540,1540,França-Trafalgar,AV FRANCIA 44 - VALÈNCIA,39.4586153083664,-0.345602353702478,,,0,
1541,1541,Menorca - Balears,C  s/n - VALÈNCIA,39.4590346954904,-0.342799902872055,,,0,
1546,1546,La Malva-rosa - Gran Canària,C  42 - VALÈNCIA,39.4835019266875,-0.328802411574422,,,0,
1547,1547,Uruguai - Crta. Escrivà,C URUGUAY 27 - VALÈNCIA,39.4579897744492,-0.386756188803256,,,0,
155,155,Blasco Ibáñez - Almela i Vives,AV BLASCO IBAÑEZ 31 - VALÈNCIA,39.4767781402851,-0.356169377159202,,,0,
1550,1550,Hospital València al Mar,C  S/N - VALÈNCIA,39.4772464916218,-0.329760887334613,,,0,
1551,1551,La Cadena - Pare Antón Martí,AV NARANJOS  LOS 43 - VALÈNCIA,39.4754360549849,-0.329062037317548,,,0,
1552,1552,Marí Blas de Lezo - Felip Gauna,C MARINO BLAS DE LEZO 30 - VALÈNCIA,39.4722512036119,-0.33400770050541,,,0,
1562,1562,Palmaret - Rosa dels Vents,AV PALMARET  DEL s/n - CARPESA,39.5162151714085,-0.381396415681931,,,0,
1566,1566,Beniferri,AV CORTS VALENCIANES 35 - VALÈNCIA,39.4907718395457,-0.400013829647396,,,0,
157,157,Blasco Ibáñez - Gascó Oliag,AV BLASCO IBAÑEZ 25 - VALÈNCIA,39.4773208179472,-0.357522431345356,,,0,
1574,1574,Túria,GV FERNANDO EL CATOLICO s/n - VALÈNCIA,39.4771458761923,-0.389588038460887,,,0,
158,158,Facultat de Psicologia,AV BLASCO IBAÑEZ 21 DUP. - VALÈNCIA,39.4779608810476,-0.36007360145881,,,0,
1584,1584,Joaquím Ballester - Pare Ferrís,C JOAQUÍN BALLESTER 8 - VALÈNCIA,39.4846305139617,-0.386569236125987,,,0,
1585,1585,Natzaret,C CASTELL DE POP S/N - VALÈNCIA,39.447470242704,-0.331776040102165,,,0,
1587,1587,Marina de València,C REINA (C.) 3 - VALÈNCIA,39.4637865833586,-0.329473965599835,,,0,
1589,1589,Drassanes del Grau,C DOCTOR J.J. DOMINE 4 - VALÈNCIA,39.4604804037141,-0.332714259269103,,,0,
1590,1590,Joan Verdeguer - Port,C  S/N - VALÈNCIA,39.4591958490087,-0.333827805916403,,,0,
1591,1591,Les Naus,C  34 (DAVANT) - VALÈNCIA,39.4588029580643,-0.336108278463493,,,0,
1592,1592,Joan Verdeguer - Isaac Peral,C  5 - VALÈNCIA,39.4590483756637,-0.339331109272488,,,0,
1593,1593,Eivissa - Prof.Vicente Llorens,C  3 - VALÈNCIA,39.4610455435574,-0.339545107813824,,,0,
1594,1594,Illes Canàries - Noguera,C ISLAS CANARIAS 227 - VALÈNCIA,39.4618313019175,-0.34165272829873,,,0,
1595,1595,Illes Canàries - Trafalgar,C ISLAS CANARIAS 193 - VALÈNCIA,39.4631054318993,-0.344618130768704,,,0,
1596,1596,Illes Canàries - Vicente Beltrán,C ISLAS CANARIAS 133 ACC - VALÈNCIA,39.4641576829046,-0.347461992925617,,,0,
1597,1597,Illes Canàries - Lebon,C ISLAS CANARIAS 78 (DAVANT) - VALÈNCIA,39.4650430484599,-0.350460298926651,,,0,
1598,1598,Illes Canàries - Riu Escalona,C ISLAS CANARIAS 71 ACCS. - VALÈNCIA,39.4659066175756,-0.353412738491348,,,0,
1599,1599,Illes Canàries - Eduard Boscà,C ISLAS CANARIAS 32 (DAVANT) - VALÈNCIA,39.466414187314,-0.356254810043157,,,0,
16,16,Cavite - Vicent la Roda,C CAVITE 94 - VALÈNCIA,39.4791156178415,-0.326664683840821,,,0,
160,160,Hospital Clínic,AV BLASCO IBAÑEZ 17 - VALÈNCIA,39.4789338250009,-0.36337395901306,,,0,
1602,1602,Serradora - Peanya,C SERRERIA 11 - VALÈNCIA,39.4627917529472,-0.337580069107511,,,0,
1613,1613,Comissaria Policia - Marítim,C DOCTOR MARCOS SOPENA S/N (VERJA PORT) - VALÈNCIA,39.4628959292166,-0.328577408873951,,,0,
1615,1615,Port - Saragossa,AV PUERTO 2 ACCS. - VALÈNCIA,39.4680028844993,-0.359970672814801,,,0,
1616,1616,Port - Eduard Boscà,AV PUERTO 48 - VALÈNCIA,39.4667621272795,-0.355979342776742,,,0,
1617,1617,Port - Riu Escalona,AV PUERTO 104 - VALÈNCIA,39.465773235243,-0.352663287580423,,,0,
1618,1618,Port -Tomàs de Montañana,AV PUERTO 118 - VALÈNCIA,39.4652362751064,-0.350846668551785,,,0,
1619,1619,Port - Cases Carbonell,AV PUERTO 119 (DAVANT) - VALÈNCIA,39.4644146414679,-0.348057723561582,,,0,
162,162,Blasco Ibáñez - Jaume Roig,AV BLASCO IBAÑEZ 7 - VALÈNCIA,39.4795680056627,-0.3655496681653,,,0,
1621,1621,Port - Noguera,AV PUERTO 230 - VALÈNCIA,39.4625375629545,-0.341827658253314,,,0,
1622,1622,Port - Eivissa,AV PUERTO 256 - VALÈNCIA,39.4618188413097,-0.339188778146759,,,0,
1623,1623,Port - Pare Porta,AV PUERTO 308 - VALÈNCIA,39.4607734026158,-0.33581060189518,,,0,
1624,1624,Port - Joan Josep Sister,AV PUERTO 334 - VALÈNCIA,39.4599910554522,-0.333232738705825,,,0,
1627,1627,Dr. Lluch - Setmana Santa Marinera,C DOCTOR LLUCH 4 - VALÈNCIA,39.4637397593657,-0.3287454254318,,,0,
163,163,Jardí de Monforte,AV BLASCO IBAÑEZ 2 - VALÈNCIA,39.4787608079043,-0.365729110530143,,,0,
1630,1630,Menorca - Eivissa,C  1 - VALÈNCIA,39.4604294414023,-0.340554602155312,,,0,
1631,1631,Port - Illes Canàries,AV PUERTO 274 - VALÈNCIA,39.4615289898525,-0.338157128613071,,,0,
164,164,Blasco Ibáñez - Rectorat,AV BLASCO IBAÑEZ BARDISSA CENTRAL(J.ROIG) - VALÈNCIA,39.4790674253548,-0.365093524604622,,,0,
1646,1646,la Plata - Músic Òscar Esplá,AV PLATA  DE  LA 77 (DAVANT) - VALÈNCIA,39.4567833662635,-0.36274210290893,,,0,
165,165,Blasco Ibáñez (parell) - Ciutat Universitària,AV BLASCO IBAÑEZ 18 - VALÈNCIA,39.4779803988118,-0.363110880522132,,,0,
1651,1651,Hernández Lázaro - Centre  Comercial,C  12 ACCS - VALÈNCIA,39.4767840587941,-0.403329624204435,,,0,
1652,1652,Hernández Lázaro - Vall de la Ballestera,C  26 - VALÈNCIA,39.4789313523641,-0.403201603027172,,,0,
1653,1653,Mestre Rodrigo - General Avilés,AV MAESTRO RODRIGO 40 (ACCÉS) - VALÈNCIA,39.4837667692925,-0.401860537857927,,,0,
1654,1654,Mestre Rodrigo - la Safor,AV MAESTRO RODRIGO 109 (DAVANT) - VALÈNCIA,39.4871033947426,-0.404199061109111,,,0,
1655,1655,Mestre Rodrigo - La Plana Baixa,AV MAESTRO RODRIGO 82-A - VALÈNCIA,39.4893241008317,-0.405802438463944,,,0,
1657,1657,Nou Campanar - Hospital Arnau de Vilanova,C  BGW 11 - VALÈNCIA,39.4900997497697,-0.404302154264989,,,0,
1658,1658,la Safor - Mestre Rodrigo,C LA SAFOR. 20 (ACCÉS) - VALÈNCIA,39.488281628745,-0.40442804954192,,,0,
1659,1659,Mestre Rodrigo (Imparell) - la Safor,AV MAESTRO RODRIGO 109 - VALÈNCIA,39.4869640200569,-0.404582635190846,,,0,
166,166,Facultats,AV BLASCO IBAÑEZ 28 - VALÈNCIA,39.4774845446614,-0.3614248313895,,,0,
1660,1660,Mestre Rodrigo (Imparell) - General Avilés,AV MAESTRO RODRIGO 85 - VALÈNCIA,39.4837008018153,-0.40220967310863,,,0,
1661,1661,Bioparc,AV  S/N CARRIL BUS - VALÈNCIA,39.4764627063871,-0.406590957794013,,,0,
1662,1662,Vall de la Ballestera - Pío Baroja,C VALLE DE LA BALLESTERA 60 - VALÈNCIA,39.4786780182824,-0.40409324183243,,,0,
1663,1663,Alcalde Reig - Pont del Regne,C ALCALDE REIG 6 (DAVANT) - VALÈNCIA,39.4618072945454,-0.360132570675497,,,0,
1664,1664,Antiga Facultat Magisteri,C ALCALDE REIG 6 - VALÈNCIA,39.4616572838998,-0.360423851556286,,,0,
1665,1665,Alcalde Reig (imparell) - Pere Aleixandre,C ALCALDE REIG 9 (ACCES)(DAVANT) - VALÈNCIA,39.4598616119421,-0.358717026815128,,,0,
167,167,Facultat de Filologia,AV BLASCO IBAÑEZ 32 - VALÈNCIA,39.4768376779277,-0.359204294096099,,,0,
1670,1670,Reina - Remonta,C REINA (C.) S/N - VALÈNCIA,39.4742911068228,-0.32789851156685,,,0,
1671,1671,Reina - Espadan,C REINA (C.) 193 - VALÈNCIA,39.4716018208307,-0.328272638420766,,,0,
1672,1672,Reina - Pescadors,C REINA (C.) 143 - VALÈNCIA,39.4698610712465,-0.328529616619169,,,0,
1673,1673,Reina - Vicent Gallart,C REINA (C.) 45 - VALÈNCIA,39.4656098065869,-0.329133261360223,,,0,
1675,1675,Sueca - Puerto Rico,C  37 - VALÈNCIA,39.4613463195023,-0.374913100240337,,,0,
1676,1676,Sueca - G.V. Germanies,C  3 - VALÈNCIA,39.4633307340661,-0.376350091642933,,,0,
1677,1677,Cardenal Benlloch -La  Pobla de Farnals,AV CARDENAL BENLLOCH 54 - VALÈNCIA,39.46994273141,-0.35491934375015,,,0,
1678,1678,Cardenal Benlloch - Sants Just i Pastor,AV CARDENAL BENLLOCH 76 - VALÈNCIA,39.4721409250529,-0.353867178556761,,,0,
1679,1679,Primat Reig - Cuenca Tramoyeres,AV PRIMADO REIG 151 - VALÈNCIA,39.4822846878048,-0.360474553748842,,,0,
168,168,Blasco Ibáñez - Suècia,AV BLASCO IBAÑEZ 50 (COPUT) - VALÈNCIA,39.4761613659268,-0.356929953461184,,,0,
1680,1680,Primat Reig - Viver,AV PRIMADO REIG 103 - VALÈNCIA,39.4860866632239,-0.365636420127201,,,0,
1681,1681,Primat Reig - Motilla del Palancar,AV PRIMADO REIG 59 - VALÈNCIA,39.4887558770997,-0.369247249679066,,,0,
1682,1682,Primat Reig - Constitució,AV PRIMADO REIG 5 (ACC.) - VALÈNCIA,39.4918565228641,-0.373387457879584,,,0,
1683,1683,Dr. Peset Aleixandre - Montcada,AV DOCTOR PESET ALEIXANDRE 60 (ACC.) - VALÈNCIA,39.4909166474769,-0.379633426179317,,,0,
1684,1684,Dr. Peset Aleixandre - Av. de Burjassot,AV DOCTOR PESET ALEIXANDRE 138 - VALÈNCIA,39.4889328507802,-0.388570298824024,,,0,
1685,1685,Campanar - Conchita Piquer,AV CAMPANAR 28 - VALÈNCIA,39.4859758309951,-0.390939229436822,,,0,
1686,1686,Pérez Galdós - Tres Forques,AV PEREZ GALDOS 25 (ACC.) - VALÈNCIA,39.4645997138663,-0.388546640911893,,,0,
1687,1687,Giorgeta - Carcaixent,AV GIORGETA 18(ILLETA FGV - VALÈNCIA,39.4604710605096,-0.385453244068882,,,0,
1688,1688,Peris i Valero - Escultor Josep Capuz,AV PERIS Y VALERO 186 - VALÈNCIA,39.4621326943438,-0.363177541892991,,,0,
169,169,Blasco Ibáñez - Bèlgica,AV BLASCO IBAÑEZ 56 (JARDÍ LATERAL) - VALÈNCIA,39.4758318912344,-0.354839997256879,,,0,
1690,1690,Giorgeta - Albacete,AV GIORGETA 13 - VALÈNCIA,39.4615430342578,-0.386002643152896,,,0,
1691,1691,Pérez Galdós - Martínez Aloy,AV PEREZ GALDOS 20 - VALÈNCIA,39.4633912519753,-0.387351003140281,,,0,
1692,1692,Pérez Galdós - Heroi Romeu,AV PEREZ GALDOS 62 (ACC.) - VALÈNCIA,39.4673957026153,-0.390179359591028,,,0,
1693,1693,Trànsits,AV DOCTOR PESET ALEIXANDRE 133 - VALÈNCIA,39.4890217504282,-0.387211404582398,,,0,
1694,1694,Primat Reig - Dr. Gómez Ferrer,AV PRIMADO REIG 96 - VALÈNCIA,39.4818122319645,-0.360317091975927,,,0,
1695,1695,Cardenal Benlloch - Dr. Ferran,AV CARDENAL BENLLOCH 41 - VALÈNCIA,39.4696222937257,-0.355406400937171,,,0,
1696,1696,Jesús,AV GIORGETA 28 - VALÈNCIA,39.4589677408399,-0.384507066926268,,,0,
17,17,Cavite - Font d'en Carròs,C CAVITE 140 - VALÈNCIA,39.4815286943019,-0.326695314219209,,,0,
170,170,Dr. Gómez Ferrer - Menéndez y Pelayo,C DOCTOR GOMEZ FERRER 5 (DAVANT) - VALÈNCIA,39.479968274346,-0.360837092132905,,,0,
1700,1700,Camp del Túria - Marina Baixa,C CAMP DEL TURIA S/N - VALÈNCIA,39.4925824896977,-0.406692352669744,,,0,
1706,1706,Pinedo,RTDA  S/N - PINEDO,39.4194951574233,-0.335974058847628,,,0,
171,171,Cavanilles - Primat Reig,C CAVANILLES 7 - VALÈNCIA,39.4839996817692,-0.364204596090702,,,0,
1714,1714,Fires(imparell) - Cementeri,AV FERIAS  DE LAS S/N - BENIMÀMET,39.505618291324,-0.424637798528162,,,0,
1715,1715,Fires(parell) - Cementeri,AV FERIAS  DE LAS S/N - BENIMÀMET,39.505677762904,-0.424304744568905,,,0,
1716,1716,Ferran el Catòlic - S. Ignacio de Loyola,GV FERNANDO EL CATOLICO 53 - VALÈNCIA,39.4741126628168,-0.388028760555808,,,0,
172,172,Cavanilles - Álvaro de Bazán,C CAVANILLES 18 (DAVANT) - VALÈNCIA,39.481994210973,-0.365261927099453,,,0,
1720,1720,Corts Valencianes - Constitució,AV CORTS VALENCIANES 111 (DAVANT) - TAVERNES BLANQUES,39.5087990523701,-0.365300313090555,,,0,
1721,1721,Corts Valencianes - Dr. Barraquer,AV CORTS VALENCIANES 120 - TAVERNES BLANQUES,39.5087222055289,-0.36517785944058,,,0,
1723,1723,Ribàs(parell) - Dr. Ruiz Comes,CAMI RIBAS S/N (DAVANT TERRAPLÉN) - CASTELLAR-OLIVERAL,39.431120033172,-0.35987488410371,,,0,
1724,1724,Ribàs(imparell) - Dr. Ruiz Comes,CAMI RIBAS S/N (TERRAPLÈN) - CASTELLAR-OLIVERAL,39.4310658923365,-0.359715930633983,,,0,
173,173,Cavanilles - Vivers,C CAVANILLES 2 (DAVANT) - VALÈNCIA,39.4801420016914,-0.366183592961557,,,0,
1733,1733,Hospital Dr. Peset,AV GASPAR AGUILAR 92 DUP - VALÈNCIA,39.4522340448097,-0.393310768856196,,,0,
1734,1734,Carda - Moro Zeit,C CARDA 21ACC (DAVANT) - VALÈNCIA,39.4751127223052,-0.380872991816333,,,0,
174,174,Jaume Roig - Álvaro de Bazán,C JAIME ROIG 12 - VALÈNCIA,39.4812704251948,-0.363910442978927,,,0,
1741,1741,Campanar,AV PIO XII S/N (JARDÍ) - VALÈNCIA,39.4834788522092,-0.394820390868177,,,0,
1742,1742,Beat Juan Grande - Vicent la Roda,C  40 - VALÈNCIA,39.4797632300967,-0.329638920326387,,,0,
1743,1743,Albereda - Palau de la Música,PSEG ALAMEDA 36 (DAVANT) - VALÈNCIA,39.4652596823085,-0.359467835850285,,,0,
1744,1744,Albereda (riu) - L'Hemisfèric,PSEG ALAMEDA DAVANT TORRE FRANÇA - VALÈNCIA,39.4594354966374,-0.352962141326598,,,0,
1745,1745,Albereda (riu) - Museu de les Ciències,PSEG ALAMEDA S/N (DAVANT 47) - VALÈNCIA,39.457570316777,-0.350261128169614,,,0,
1746,1746,Menorca -  Centre Comercial,C  17 - VALÈNCIA,39.457584894564,-0.345022998785365,,,0,
1747,1747,Serradora - Port,C SERRERIA 4 - VALÈNCIA,39.4620870678017,-0.33798659350885,,,0,
1748,1748,Marítim - Serradora,C SERRERIA 12 - VALÈNCIA,39.4640199956724,-0.336123890207536,,,0,
1749,1749,Lluís Peixó - Comte Melito,C  S/N - VALÈNCIA,39.4751448514558,-0.333448098000921,,,0,
175,175,Jaume Roig - Primat Reig,C JAIME ROIG 26 - VALÈNCIA,39.4831955006509,-0.362985400198178,,,0,
1750,1750,Fausto Elio (parell) - Universitat Politècnica,C  28 ACC. - VALÈNCIA,39.4789915912146,-0.332672634376279,,,0,
1751,1751,La Malva-rosa - Mendizàbal,C MENDIZABAL 17ACC (DAVANT) - VALÈNCIA,39.4838740857135,-0.32922646131491,,,0,
1752,1752,Fausto Elio (imparell) - Universitat Politècnica,C  S/N (DAVANT 28 ACC.) - VALÈNCIA,39.4792109579329,-0.333004078871049,,,0,
1753,1753,Lluís Peixó - Tarongers,C  SOLAR - VALÈNCIA,39.4752741502101,-0.333738865849832,,,0,
1754,1754,Marí Blas de Lezo - Camí Cabanyal,C MARINO BLAS DE LEZO 51 ACC. - VALÈNCIA,39.4724280928309,-0.334274066940063,,,0,
1755,1755,Marí Blas de Lezo(imparell) -Estació Cabanyal,C MARINO BLAS DE LEZO 17 - VALÈNCIA,39.470910709761,-0.334661468646445,,,0,
1756,1756,Serradora - Sants Just i Pastor,C SERRERIA 57 - VALÈNCIA,39.4662962235768,-0.335415647373283,,,0,
1757,1757,Marítim - Serradora,C SERRERIA 35 - VALÈNCIA,39.4645741949914,-0.33618359172059,,,0,
1759,1759,Menorca -  Centre Comercial,C  24 ACC. - VALÈNCIA,39.457428926844,-0.345891153846208,,,0,
1760,1760,Albereda - Museu de les Ciències,PSEG ALAMEDA 47 - VALÈNCIA,39.4577180440615,-0.35003202265556,,,0,
1761,1761,Albereda - L'Hemisfèric,PSEG ALAMEDA TORRE FRANÇA - VALÈNCIA,39.4595216482238,-0.352594352807711,,,0,
1763,1763,Jacinto Benavente - Pont Angel Custodi,AV JACINTO BENAVENTE 27 (DAVANT) - VALÈNCIA,39.4643187700419,-0.361134856808693,,,0,
1764,1764,Jacinto Benavente - Palau de la Música,AV JACINTO BENAVENTE 14 (DAVANT) - VALÈNCIA,39.4668377533596,-0.362558417056533,,,0,
1765,1765,Museu Faller,PL MONTEOLIVETE 3 - VALÈNCIA,39.4591715851531,-0.358574379725601,,,0,
1766,1766,Guillem de Castro - Comissaria de policia,C GUILLEM DE CASTRO 34 - VALÈNCIA,39.4709211697899,-0.383567253718184,,,0,
1768,1768,Marí Blas de Lezo(parell) -Estació Cabanyal,C MARINO BLAS DE LEZO S/N(MILLARS) - VALÈNCIA,39.4693840383372,-0.334489294427479,,,0,
1769,1769,la Murta (imparell) - Cementeri,C  IMPAR - SEDAVÍ,39.4250776680685,-0.378032953263583,,,0,
177,177,Benimaclet,C EMILIO BARO 14 - VALÈNCIA,39.4851199386139,-0.362050108376521,,,0,
1770,1770,la Murta (imparell) - Assagador la Torre,C  IMPAR - SEDAVÍ,39.4269146125316,-0.376871121408775,,,0,
1771,1771,la Murta (parell) - Assagador la Torre,C  PAR - SEDAVÍ,39.4269579769334,-0.377005129776373,,,0,
1772,1772,la Murta (parell) - Cementeri,C  PAR - SEDAVÍ,39.425046447351,-0.378195795547372,,,0,
1773,1773,Doctor Álvaro López - Illa de Hierro,C  79 ACC - VALÈNCIA,39.4827714232069,-0.330538025537687,,,0,
1774,1774,Doctor Álvaro López - Vicent La Roda,C  S/N (ESQUINA VTE.LA RODA) - VALÈNCIA,39.480566938273,-0.331027190235292,,,0,
